id,titulo,conteudo,link
3029,Nexwave - Pitch b2,"A solução da Next Wave opera por meio de nacionalização dos softwares: a empresa assume a contratação diretamente com o fornecedor internacional, tornando-se a licenciadora oficial no Brasil. Isso permite enquadramento tributário diferenciado (uso comercial, não pessoal), reduzindo a alíquota total em até 50%. O processo envolve: 1) Transferência do contrato para a Next Wave; 2) Pagamento das faturas em dólar pela Next Wave; 3) Emissão de nota fiscal local ao cliente, com impostos já recolhidos. A estrutura jurídica foi desenvolvida com o escritório Pinheiro Neto, garantindo segurança fiscal. Dois produtos são oferecidos: Fatura (para softwares acima de US$1.000/mês, com pagamento direto via invoice) e Cartão de Crédito Next Wave (para valores menores ou softwares sem opção de fatura, emitido por faixa de IR).",-
3030,Nexwave - Pitch b3,"Para mitigar a flutuação cambial, a Next Wave oferece parcelamento em até 12x e trava cambial (ré de reverso), fixando o dólar no valor do dia do contrato. Isso protege o cliente contra variações e melhora o fluxo de caixa, com juros inferiores à rentabilidade de aplicações financeiras, resultando em ""juros negativos"". Uma simulação ilustra a economia: uma fatura de U$ 400.000, que custaria R$ 3,4 milhões via importação direta (alíquota de ~50%), é reduzida para R$ 3,1 milhões (alíquota de 293 mil no exemplo), elevando a economia total para 18% (R$614 mil). A plataforma da Next Wave também centraliza a gestão de fornecedores, alertando sobre renovações, descontos e subutilização de licenças.",-
3031,Nexwave - Pitch b4,"A operação é segura e amparada pela Lei 10.865/2004, com a Next Wave como única responsável fiscal. Não há mudança na relação com os fornecedores originais (suporte e negociações permanecem diretas), apenas na forma de pagamento. O sistema da Next Wave oferece: 1) Visibilidade de gastos por centro de custo; 2) Alertas de renovação e janelas de negociação; 3) Benchmarking de preços versus mercado; 4) Solicitação de simulações de economia. Clientes incluem bancos, empresas listadas na bolsa e startups, com cases como a Trek (15% de redução de custos). A empresa é reconhecida em rankings de inovação (100 Startups to Watch) e integra programas como Cubo e Microsoft for Startups.",-
3032,Nexwave - Pitch b5,"Os seis diferenciais da Next Wave são: 1) Redução de custos (até 50% em impostos); 2) Simplificação (nota fiscal única em reais); 3) Unificação de fornecedores (Next Wave como único ponto de contato); 4) Gestão otimizada (controle de licenças e gastos); 5) Estabilidade cambial (trava e parcelamento); 6) Segurança jurídica (risco zero para o cliente). O onboarding é simples: alterar o ""billing to"" no software para os dados da Next Wave, configurar o envio de faturas ao e-mail da empresa e pagar via boleto local. A remuneração da Next Wave está embutida na taxa de serviço, sem custos adicionais. A solução é escalável, aplicável a qualquer software que permita transferência de cobrança, e inclui suporte para negociações com fabricantes. O vídeo enfatiza que a tecnologia é o ""motor do crescimento"", e a Next Wave garante que esse investimento seja eficiente e previsível.",-
3033,Nexwave - Reunião Alura b1,"A Next Wave apresenta uma solução integrada para reduzir custos de importação de softwares, abordando três principais componentes: licenciamento de faturas internacionais (para valores acima de US$1.000/mês), cartão de crédito próprio (para softwares menores ou sem opção de fatura) e um sistema de gestão de compras. O problema central é a alta tributação (até 70% sobre o valor original) e a volatilidade cambial, que dificultam o planejamento financeiro. Quatro desafios são destacados: 1) Complexidade tributária (IR de 15-25% com efeito ""Gross Up"", ISS municipal de 2-5%, IOF de 0,38-3,38%, além de CIDE, PIS e COFINS com cálculos em cascata); 2) Gestão descentralizada de licenças (renovações automáticas, subutilização); 3) Riscos cambiais; 4) Ineficiência em pagamentos internacionais (bloqueios antifraude, limites de cartão). A solução propõe a nacionalização das faturas via transferência de contratos para a Next Wave, que assume o papel de licenciadora oficial no Brasil, reduzindo impostos em até 50% mediante enquadramento tributário diferenciado (uso comercial).",-
3034,Nexwave - Reunião Alura b2,"O modelo operacional detalha dois produtos principais: Fatura (para softwares como HubSpot, Datadog e Slack, com transferência de cobrança para a Next Wave via alteração do ""billing to"" no sistema) e Cartão Next Wave (emitido por faixa de IR, integrado ao sistema de gestão para pagamentos de softwares menores ou sem fatura). A economia é demonstrada através de simulações: uma fatura anual de U$ 250.000, que custaria R$ 1,23 milhões com tributação padrão (48,68% de alíquota), é reduzida para R$ 1,02 milhões (400 mil com créditos fiscais de PIS/COFINS). A operação é respaldada por estrutura jurídica desenvolvida com o escritório Pinheiro Neto, baseada na Lei 10.865/2004, garantindo segurança fiscal. O sistema de gestão da Next Wave centraliza fornecedores, alerta sobre renovações e permite benchmarking de preços.",-
3035,Nexwave - Reunião Alura b3,"A solução inclui trava cambial e parcelamento em até 12x, protegendo contra variações do dólar. O mecanismo de ""ré de reverso"" fixa a cotação no valor do dia do contrato, enquanto o parcelamento tem juros inferiores à rentabilidade de aplicações financeiras, gerando ""juros negativos"" se o capital for alocado em renda fixa. Um exemplo prático mostra que uma fatura semestral do HubSpot pode ser antecipada (early renew) com câmbio travado, mesmo sem desembolso imediato. O sistema da Next Wave oferece visibilidade completa: status de pagamentos, impostos recolhidos e economia gerada, além de integração com marketplaces de softwares homologados. Para onboarding, basta transferir o ""billing to"" nos sistemas originais (ex.: na HubSpot, alterar ""company info"" e ""billing address"") e configurar o envio de faturas para a Next Wave.",-
3036,Nexwave - Reunião Alura b4,"O fechamento reforça a segurança do modelo: a Next Wave assume 100% da responsabilidade fiscal, com contratos em formato ""master"" (termos gerais) + ""work orders"" (por software), simplificando aditivos. Clientes incluem desde bancos até startups como Monfly e Track, com casos de economia de 15-18%. O processo é ágil: após análise da minuta e simulação customizada (enviada por e-mail com detalhes tributários), a implementação prioriza softwares de maior custo (ex.: HubSpot, Freshdesk). Dúvidas sobre riscos são esclarecidas – a Next Wave gerencia pagamentos sem expor o cliente a falhas (ex.: 50% da receita da HubSpot no Brasil já é processada pela empresa). Próximos passos envolvem alinhamento com áreas financeira e fiscal do cliente para validação de créditos e transferência de contratos, com suporte contínuo via sistema e contato direto com o time de operações.",-
3037,Nexwave - Reunião Onfly b1,"A Next Wave é apresentada como uma solução para reduzir custos e complexidade na contratação de softwares internacionais, diferenciando-se da NextForce (que oferece serviços de implementação). O problema central abordado é o encarecimento de até 70% no valor original dos softwares devido à tributação brasileira, incluindo: IR (15-25%, com efeito ""Gross Up"" que na prática eleva para 17,65% ou 33,33% para paraísos fiscais). ISS (2-5%, variável por município). IOF (0,38-3,38%). CIDE, PIS e COFINS (calculados em cascata sobre a base pós-IR). A operação, validada pelo escritório Pinheiro Neto e baseada na Lei 10.865/2004, transfere contratos para a Next Wave, que atua como licenciadora comercial (não mais como ""uso pessoal""), reduzindo impostos em 45-50%. O modelo inclui: Nacionalização de faturas (para valores acima de US$1.000/mês, com transferência do ""billing to"" no sistema do fornecedor). Proteção cambial (trava da cotação do dólar no dia do contrato). Parcelamento em até 12x com juros abaixo da inflação. Créditos fiscais para empresas no lucro real (abatimento de PIS/COFINS). A solução também mitiga riscos de autuação fiscal, comum em empresas que falham no recolhimento correto desses impostos.",-
3038,Nexwave - Reunião Onfly b2,"Detalha-se a operação prática: após a transferência do contrato (ex.: alterar ""company info"" e ""billing address"" na HubSpot), a Next Wave emite nota fiscal local e gerencia pagamentos, enquanto o cliente mantém relação direta com o fornecedor para suporte. Restrições incluem softwares que não permitem transferência de cobrança ou pagamentos via cartão (evitados devido a riscos de chargeback). O sistema da Next Wave centraliza a gestão de fornecedores, alertas de renovação e benchmarking de preços, integrado a um marketplace de softwares homologados. Dúvidas comuns são esclarecidas: 1) Risco jurídico: Zero, com amparo em legislação tributária específica para licenciamento comercial; 2) Relação com fornecedores: Inalterada (suporte e negociações permanecem diretas); 3) Acesso a dados: Limitado a informações de cobrança (ex.: permissão de ""billing view"" na HubSpot), sem necessidade de compartilhar dados sensíveis. O contrato utiliza estrutura de ""master agreement"" + ""work orders"" por software, flexibilizando adições/cancelamentos sem necessidade de aditivos complexos.",-
3039,Nexwave - Reunião Onfly b3,"Aborda aspectos contratuais e casos práticos: 1) Vigência: Alinhada ao ciclo do software (ex.: 12 meses para HubSpot), com work orders individuais para cada ferramenta; 2) Rescisão: Cliente assume despesas não canceláveis (ex.: multas por cancelamento antecipado direto com o fornecedor); 3) Conciliação: Exige envio de comprovantes de pagamento pela cliente para evitar responsabilidade da Next Wave por eventuais downtimes. Um exemplo concreto mostra economia de 17% na HubSpot (de R$ 707 mil para R$ 641 mil/ano) com créditos fiscais. O modelo é validado por clientes como startups do Cubo Itaú e empresas listadas na bolsa, com casos de multas evitadas pela regularização tributária. A apresentação encerra com orientações para próximos passos: análise de minuta, simulação customizada por software e alinhamento com áreas financeira e fiscal do cliente para validação de créditos.",-
3040,The Challenger Sale b1,"The Challenger Sale PDF
Matthew Dixon
Scan to Download
The Challenger Sale
Transform Your Sales Strategy by Embracing the
Challenger Approach
Written by Bookey
Check more about The Challenger Sale Summary
Listen The Challenger Sale Audiobook
Scan to Download
About the book
Unlocking the secret to sales success involves a fundamental
shift in perspective. In ""The Challenger Sale,"" Matthew Dixon
and Brent Adamson reveal that the best salespeople don't just
cultivate relationships; they challenge and engage customers in
transformative ways. Drawing from extensive research on
thousands of sales representatives across various industries,
the authors identify five distinct profiles, highlighting that
only the Challenger consistently outperforms their peers. Unlike traditional sellers who rely on relationship building,
Challengers offer valuable insights that help customers
achieve their goals, effectively tailoring their approach to meet
unique needs.",-
3041,The Challenger Sale b2,"By embracing assertiveness and strategic
pushback, these exceptional salespeople take control of the
conversation and reshape customer expectations. Ultimately,
this book demonstrates that with the right techniques, any
salesperson can adopt the Challenger mindset, fostering deeper
customer loyalty and driving sustainable growth. Scan to Download
About the author
Matthew Dixon is a distinguished author, researcher, and
thought leader in the fields of sales and business strategy, best
known for his groundbreaking work, ""The Challenger Sale.""
As a managing director at the prestigious research and
advisory firm CEB (now Gartner), Dixon has dedicated his
career to understanding the dynamics of sales performance and
customer engagement. His insights stem from extensive
research and analysis, positioning him at the forefront of sales
methodology innovation.",-
3042,The Challenger Sale b3,"With a strong emphasis on the
importance of challenging customer status quo to drive sales
success, Dixon's contributions have significantly shaped how
organizations approach selling in complex markets. His work
resonates with professionals seeking to enhance their sales
strategies and cultivate more effective customer relationships.",-
